key	accuracy	ammo	armour	campaign_action_points	category	charge_bonus	class	dismounted_charge_bonus	dismounted_melee_attack	dismounted_melee_defence	historical_description_text	man_animation	man_entity	melee_attack	melee_defence	morale	bonus_hit_points	mount	num_animals	animal	num_mounts	primary_melee_weapon	primary_missile_weapon	rank_depth	shield	short_description_text	spacing	strengths_weaknesses_text	supports_first_person	training_level	num_guns	officers	articulated_record	engine	is_male	visibility_spotting_range_min	visibility_spotting_range_max	ability_global_recharge	attribute_group	spot_dist_tree	spot_dist_scrub	chariot	num_chariots	reload	loose_spacing	spotting_and_hiding	selection_vo	selected_vo_secondary	selected_vo_tertiary	hiding_scalar	capture_power
att_cel_gazehounds	0	0	att_cloth	2880	inf_melee	2	inf_mel	2	7	2	att_cel_gazelhounds_long	rome_man_spear_shield_javelin_precursor_horse	att_infantry_medium	7	2	34	5		120	wardog	0	att_spear		5	att_round_large	att_cel_gazelhounds_short	animals	mob	false	trained	0	att_cel_officer_light_infantry			true	50.0000	500.0000	12.0000	att_light_charge_reflect_deployment	30.0000	60.0000		0	0	true		selected_infantry_melee	selected_infantry	selected_infantry_melee	1.0000	10.0000
att_cel_highland_archers	0	15	att_leather	2880	inf_ranged	5	inf_mis	5	10	5	att_cel_highland_archers_long	rome_man_sword_bow_horse	att_infantry_light	10	5	36	7		0		0	att_dagger	att_bow	5	att_none	att_cel_highland_archers_short	missile_inf	mob	false	trained	0	att_cel_officer_infantry			true	50.0000	500.0000	12.0000	att_light_deploy_snipe_ignore_terrain	30.0000	60.0000		0	45	true		selected_archers	selected_archers	selected_archers	1.0000	10.0000
att_cel_horse_whisperers	0	0	att_mail	2880	inf_melee	35	inf_mel	35	35	40	att_cel_horse_whisperer_long	rome_man_spear_shield_javelin_precursor_horse	att_infantry_very_heavy	35	40	54	20		0		0	att_spear_heavy		8	att_round_large	att_cel_horse_whisperer_short	melee_inf_barb	mob	false	elite	0	att_cel_officer_infantry			true	50.0000	500.0000	19.0000	att_heavy_charge_reflect_deploy_fatigue_terrain_scare_horses	30.0000	60.0000		0	0	true		selected_infantry_melee	selected_infantry	selected_infantry_melee	1.0000	10.0000
att_cel_kerns	0	11	att_mail	2880	inf_ranged	57	inf_mis	57	12	7	att_cel_kerns_long	rome_man_spear_shield_javelin_horse	att_infantry_very_heavy	12	7	45	9		0		0	att_spear_short	att_celtic_javellin	5	att_round_large	att_cel_kerns_short	missile_inf	mob	false	well_trained	0	att_cel_officer_infantry			true	50.0000	500.0000	9.0000	att_raider_deploy_hide_scrub_snipe	30.0000	60.0000		1	50	true		selected_skirmishers	selected_skirmishers	selected_skirmishers	1.0000	25.0000
att_cel_kings_fianna	0	2	att_mail	2880	cavalry	52	cav_mel	27	37	40	att_cel_kings_fiana_long	rome_man_sword_shield_javelin_precursor_horse	att_infantry_very_heavy	37	40	54	59	att_cel_irish_kings_fiana	0		80	att_spatha	att_celtic_javellin_precursor	5	att_round_large	att_cel_kings_fiana_short	cav_melee	mob	false	elite	0	att_cel_officer_cavalry			true	50.0000	750.0000	36.0000	att_light_deploy_encourage_terrain_snipe	30.0000	60.0000		18	25	true		selected_elite_cavalry	selected_elite_cavalry	selected_elite_cavalry	1.2500	10.0000
att_cel_kings_warband	0	0	att_mail	2880	inf_melee	20	inf_mel	20	35	40	att_cel_kings_warband_long	rome_man_sword_shield_javelin_precursor_horse	att_infantry_very_heavy	35	40	54	35		0		0	att_spatha		8	att_round_large	att_cel_kings_warband_short	melee_inf_barb	mob	false	elite	0	att_cel_officer_infantry			true	50.0000	500.0000	2.0000	att_heavy_deploy_raiders_encourage_scare	30.0000	60.0000		1	0	true		selected_infantry_melee	selected_infantry	selected_infantry_melee	1.0000	25.0000
att_cel_mormaer_cavalry	0	0	att_mail	3240	cavalry	48	cav_mel	23	48	10	att_cel_mormaer_cavalry_long	rome_man_sword_shield_javelin_precursor_horse	att_infantry_medium	48	10	34	22	att_cel_mormaer_horse	0		80	att_spatha		5	att_round	att_cel_mormaer_cavalry_short	cav_melee	mob	false	trained	0	att_cel_officer_cavalry			true	50.0000	750.0000	15.0000	att_raider_encourage_deploy	30.0000	60.0000		0	0	true		selected_cavalry	selected_cavalry_melee	selected_cavalry	1.2500	25.0000
att_cel_mounted_spear_raiders	0	5	att_leather	3240	cavalry	26	cav_mis	16	16	16	att_cel_mounted_spear_raiders_long	rome_man_spear_shield_javelin_horse	att_infantry_medium	16	16	34	5	att_cel_mounted_spear_ambushers	0		80	att_spear	att_javelin	5	att_round	att_cel_mounted_spear_raiders_short	missile_cav	mob	false	trained	0	att_cel_officer_cavalry			true	69.0000	1237.5000	17.0000	att_light_parthian_raider_ignore_terrain_deploy	138.0000	276.0000		0	65	true		selected_cavalry	selected_cavalry_missile	selected_cavalry	0.9375	25.0000
att_cel_noble_archers	0	15	att_leather_heavy	2880	inf_ranged	20	inf_mis	20	20	30	att_cel_noble_archers_long	rome_man_sword_bow_horse	att_infantry_light	20	30	45	67		0		0	att_dagger	att_bow_elite	5	att_none	att_cel_noble_archers_short	missile_inf	mob	false	well_trained	0	att_cel_officer_infantry			true	50.0000	500.0000	14.0000	att_light_deploy_encourage_terrain	30.0000	60.0000		1	50	true		selected_inf_missile	selected_inf_missile	selected_inf_missile	1.0000	10.0000
att_cel_onager	0	9	att_cloth	2880	artillery	2	art_siege	2	7	2	att_cel_onager_long	rome_man_sword_onager_crew	att_infantry_very_light	7	2	26	5		0		0	att_dagger		1	att_none	att_cel_onager_short	artillery	mob	true	poorly_trained	4	att_cel_officer_onager		att_onager	true	50.0000	500.0000	0.0000	att_artillery_deploy	30.0000	60.0000		0	15	false		selected_onager	selected_artillery_field	selected_onager	1.5000	10.0000
att_cel_onager_bastion	0	9	att_cloth	2880	artillery	2	art_siege	2	7	2	att_des_onager_bastion_long	rome_man_sword_onager_crew	att_infantry_very_light	7	2	26	5		0		0	att_dagger		1	att_none	att_des_onager_bastion_short	artillery	mob	true	poorly_trained	1	att_cel_officer_onager		att_onager_bastion	true	50.0000	500.0000	0.0000	att_artillery	30.0000	60.0000		0	15	false		selected_onager	selected_onager	selected_onager	1.5000	10.0000
att_cel_pictish_axemen	0	0	att_leather_heavy	2880	inf_melee	65	inf_mel	37	52	12	att_cel_pictish_axemen_long	rome_man_axe_shield_javelin_precursor_horse	att_infantry_medium	52	12	108	9		0		0	att_axe		8	att_small	att_cel_pictish_axemen_short	melee_inf_barb	mob	false	elite	0	att_cel_officer_infantry			true	50.0000	500.0000	38.0000	att_heavy_deploy_fatigue_hide_grass	30.0000	60.0000		20	0	true		selected_axemen	selected_axes	selected_axemen	1.0000	10.0000
att_cel_pictish_berserkers	0	0	att_cloth	2880	inf_melee	60	inf_mel	37	52	12	att_cel_pictish_berserkers_long	rome_man_axe_shield_javelin_precursor_horse	att_infantry_light	52	5	54	19		0		0	att_axe		8	att_small	att_cel_pictish_berserkers_short	melee_inf_barb	mob	false	elite	0	att_cel_officer_light_infantry			true	50.0000	500.0000	39.0000	att_berserk_scare_deploy_ignore_terrain	30.0000	60.0000		21	0	true		selected_infantry_melee	selected_infantry	selected_infantry_melee	1.0000	10.0000
att_cel_pictish_swordsmen	0	0	att_leather	2880	inf_melee	37	inf_mel	37	52	12	att_cel_pictish_swords_long	rome_man_axe_shield_javelin_precursor_horse	att_infantry_heavy	52	12	108	9		0		0	att_spatha_heavy		8	att_round_large	att_cel_pictish_swords_short	melee_inf_barb	mob	false	elite	0	att_cel_officer_infantry			true	50.0000	500.0000	40.0000	att_heavy_raider_deploy_scare	30.0000	60.0000		22	0	true		selected_infantry_melee	selected_infantry	selected_infantry_melee	1.0000	25.0000
att_cel_round_shield_raiders	0	5	att_leather	3240	cavalry	29	cav_mis	19	19	19	att_cel_round_shield_raiders_long	rome_man_spear_shield_javelin_horse	att_infantry_heavy	19	19	34	7	att_cel_round_shield_hunters	0		80	att_spear	att_celtic_javellin	5	att_round_large	att_cel_round_shield_raiders_short	missile_cav	mob	false	trained	0	att_cel_officer_cavalry			true	75.0000	1350.0000	18.0000	att_light_raider_ignore_terrain_deploy_parthian	150.0000	300.0000		0	70	true		selected_cavalry_missile	selected_cavalry_missile	selected_cavalry_missile	0.9375	25.0000
att_cel_royal_archers	0	17	att_leather_very_heavy	2880	inf_ranged	22	inf_mis	22	22	32	att_cel_royal_archers_long	rome_man_sword_bow_horse	att_infantry_medium	22	32	54	69		0		0	att_dagger	att_bow_elite	5	att_none	att_cel_royal_archers_short	missile_inf	mob	false	elite	0	att_cel_officer_infantry			true	50.0000	500.0000	15.0000	att_raider_deploy_hide_scrub_snipe_fatigue	30.0000	60.0000		2	55	true		selected_inf_missile	selected_archers	selected_inf_missile	1.0000	25.0000
att_cel_scathas_teachers	0	0	att_leather_heavy	2880	inf_melee	86	inf_mel	86	52	14	att_cel_scathas_teachers_long	rome_man_axe_shield_javelin_precursor_horse	att_infantry_medium	52	14	51	20		0		0	att_spatha_heavy		8	att_round	att_cel_scathas_teachers_short	melee_inf_barb	mob	false	elite	0	att_cel_officer_light_infantry			true	50.0000	500.0000	42.0000	att_heavy_raider_deploy_scare_berserk_stalk	30.0000	60.0000		24	0	true		selected_infantry_melee	selected_infantry	selected_infantry_melee	1.0000	25.0000
att_cel_sighthound_spears	0	0	att_leather	2880	inf_melee	5	inf_mel	5	10	5	att_cel_sighthound_spears_long	rome_man_spear_shield_javelin_precursor_horse	att_infantry_heavy	10	5	34	7		120	wardog	0	att_spear		5	att_round_large	att_cel_sighthound_spears_short	animals	mob	false	trained	0	att_cel_officer_infantry			true	50.0000	500.0000	13.0000	att_light_charge_reflect_deployment	30.0000	60.0000		0	0	true		selected_infantry_melee	selected_infantry	selected_infantry_melee	1.0000	10.0000
att_cel_tanist	0	13	att_mail	2880	inf_ranged	60	inf_mis	60	15	10	att_cel_tanist_long	rome_man_spear_shield_javelin_horse	att_infantry_very_heavy	15	10	54	10		0		0	att_spear_short	att_celtic_javellin	5	att_round_large	att_cel_tanist_short	missile_inf	mob	false	elite	0	att_cel_officer_infantry			true	50.0000	500.0000	10.0000	att_raider_deploy_hide_scrub_snipe	30.0000	60.0000		2	60	true		selected_inf_missile	selected_inf_missile	selected_inf_missile	1.0000	25.0000
att_cel_wolfhound_spearmen	0	0	att_mail	2880	inf_melee	7	inf_mel	7	11	7	att_cel_wolfhound_spearmen_long	rome_man_spear_shield_javelin_precursor_horse	att_infantry_very_heavy	11	7	34	9		120	wardog	0	att_spear		5	att_round_large	att_cel_wolfhound_spearmen_short	animals	mob	false	trained	0	att_cel_officer_infantry			true	50.0000	500.0000	14.0000	att_light_charge_reflect_deployment	30.0000	60.0000		0	0	true		selected_infantry_melee	selected_infantry	selected_infantry_melee	1.0000	10.0000
att_des_amazigh_lancers	0	0	att_leather	3240	cavalry	206	cav_shk	56	26	7	att_des_amazigh_lancers_long	rome_man_lance_sword_shield_javelin_precursor_horse	att_infantry_light	26	7	43	19	att_des_amazigh_lancers_horse	0		80	att_lance		5	att_round_small	att_des_amazigh_lancers_short	cav_melee	mob	false	well_trained	0	att_des_officer_cavalry			true	50.0000	750.0000	0.0000	att_light	30.0000	60.0000		0	0	true		selected_desert_amazigh_lancers	selected_desert_amazigh_lancers	selected_desert_amazigh_lancers	1.2500	10.0000
att_des_amazigh_raiders	0	2	att_mail	3240	cavalry	38	cav_mel	13	24	33	att_des_amazigh_raiders_long	rome_man_spear_shield_javelin_precursor_horse	att_infantry_medium	24	33	34	7	att_des_amazigh_raiders_horse	0		80	att_spear	att_javelin_precursor	5	att_round_small	att_des_amazigh_raiders_short	cav_melee	mob	false	trained	0	att_des_officer_cavalry			true	75.0000	1350.0000	0.0000	att_scout_cavalry_melee_raider	150.0000	300.0000		0	45	true		selected_desert_amazigh_raiders	selected_desert_amazigh_raiders	selected_desert_amazigh_raiders	0.9375	25.0000
att_des_amazigh_spearmen	0	2	att_leather	2880	inf_melee	30	inf_spr	30	30	30	att_des_amazigh_spearmen_long	rome_man_spear_shield_javelin_precursor_horse	att_infantry_medium	30	30	43	9		0		0	att_spear_heavy	att_javelin_precursor	8	att_round	att_des_amazigh_spearmen_short	spear_inf	mob	false	well_trained	0	att_des_officer_light_infantry			true	50.0000	500.0000	0.0000	att_heavy_charge_reflect	30.0000	60.0000		0	25	true		selected_desert_amazigh_spearmen	selected_desert_amazigh_spearmen	selected_desert_amazigh_spearmen	1.0000	10.0000
att_des_arabic_horsemen	0	0	att_leather	3240	cavalry	48	cav_mel	23	48	10	att_des_arabic_horsemen_long	rome_man_sword_shield_javelin_precursor_horse	att_infantry_medium	48	10	34	22	att_des_arabic_horsemen_horse	0		80	att_sword		5	att_round	att_des_arabic_horsemen_short	cav_melee	mob	false	trained	0	att_des_officer_cavalry			true	50.0000	750.0000	0.0000	att_heavy	30.0000	60.0000		0	0	true		selected_desert_arabic_horsemen	selected_desert_arabic_horsemen	selected_desert_arabic_horsemen	1.2500	10.0000
att_des_armoured_camel_warriors	0	0	att_leather	3240	cavalry	48	cav_mel	23	48	10	att_des_armoured_camel_warriors_long	rome_man_spear_shield_javelin_precursor_camel	att_infantry_very_heavy	48	10	34	22	att_des_armoured_camel_warriors_camel	0		80	att_spear		5	att_tower	att_des_armoured_camel_warriors_short	cav_melee	mob	false	trained	0	att_des_officer_camel			true	50.0000	750.0000	0.0000	att_camel	30.0000	60.0000		0	0	true		selected_desert_armoured_camel_warriors	selected_desert_armoured_camel_warriors	selected_desert_armoured_camel_warriors	1.2500	10.0000
att_des_camel_lancers	0	0	att_leather	3240	cavalry	206	cav_shk	56	26	7	att_des_camel_lancers_long	rome_man_lance_sword_javelin_precursor_camel	att_infantry_light	26	7	43	19	att_des_camel_lancers_camel	0		80	att_lance		5	att_none	att_des_camel_lancers_short	cav_melee	mob	false	well_trained	0	att_des_officer_camel			true	50.0000	750.0000	0.0000	att_camel	30.0000	60.0000		0	0	true		selected_desert_camel_lancers	selected_desert_camel_lancers	selected_desert_camel_lancers	1.2500	10.0000
att_des_camel_warriors	0	0	att_none	3240	cavalry	45	cav_mel	20	45	7	att_des_camel_warriors_long	rome_man_spear_shield_javelin_precursor_camel	att_infantry_very_light	45	7	34	20	att_des_camel_warriors_camel	0		80	att_spear		5	att_round_small	att_des_camel_warriors_short	cav_melee	mob	false	trained	0	att_des_officer_camel			true	50.0000	750.0000	0.0000	att_camel	30.0000	60.0000		0	0	true		selected_desert_camel_warriors	selected_desert_camel_warriors	selected_desert_camel_warriors	1.2500	10.0000
att_des_desert_bowmen	0	14	att_cloth	2880	inf_ranged	2	inf_mis	2	7	2	att_des_desert_bowmen_long	rome_man_sword_bow_horse	att_infantry_very_light	7	2	34	5		0		0	att_dagger	att_bow	5	att_none	att_des_desert_bowmen_short	missile_inf	mob	false	trained	0	att_des_officer_light_infantry			true	50.0000	500.0000	0.0000	att_light	30.0000	60.0000		0	40	true		selected_desert_desert_bowmen	selected_desert_desert_bowmen	selected_desert_desert_bowmen	1.0000	10.0000
att_des_desert_chieftain	0	0	att_mail	3240	cavalry	43	cav_mel	18	29	38	att_des_desert_chieftain_long	rome_man_spear_shield_javelin_precursor_horse	att_infantry_heavy	29	38	43	53	att_des_desert_chieftain_horse	0		80	att_spear		5	att_oval	att_des_desert_chieftain_short	cav_melee	mob	false	well_trained	0	att_des_officer_cavalry			true	50.0000	750.0000	0.0000	att_heavy	30.0000	60.0000		0	0	true		selected_desert_desert_chieftain	selected_desert_desert_chieftain	selected_desert_desert_chieftain	1.2500	10.0000
att_des_desert_hurlers	0	14	att_cloth	2880	inf_ranged	2	inf_mis	2	7	2	att_des_desert_hurlers_long	rome_man_sword_sling_foot	att_infantry_very_light	7	2	34	5		0		0	att_dagger	att_sling	5	att_none	att_des_desert_hurlers_short	missile_inf	mob	false	trained	0	att_des_officer_light_infantry			true	50.0000	500.0000	0.0000	att_light	30.0000	60.0000		0	40	true		selected_desert_desert_hurlers	selected_desert_desert_hurlers	selected_desert_desert_hurlers	1.0000	10.0000
att_des_desert_legionary_defectors	0	2	att_mail	2880	inf_melee	14	inf_mel	14	29	33	att_des_desert_legionary_defectors_long	rome_man_sword_shield_javelin_precursor_horse	att_infantry_heavy	29	33	34	32		0		0	att_spatha	att_plumbata_precursor	8	att_oval	att_des_desert_legionary_defectors_short	melee_inf_barb	mob	false	trained	0	att_des_officer_infantry_rear			true	50.0000	500.0000	0.0000	att_heavy	30.0000	60.0000		0	20	true		selected_desert_desert_legionary_defectors	selected_desert_desert_legionary_defectors	selected_desert_desert_legionary_defectors	1.0000	10.0000
att_des_desert_levy	0	0	att_cloth	2880	inf_melee	24	inf_spr	24	24	24	att_des_desert_levy_long	rome_man_spear_shield_javelin_precursor_horse	att_infantry_medium	24	24	34	3		0		0	att_spear		8	att_oval	att_des_desert_levy_short	spear_inf	mob	false	trained	0	att_des_officer_light_infantry			true	50.0000	500.0000	0.0000	att_heavy_charge_reflect	30.0000	60.0000		0	0	true		selected_desert_desert_levy	selected_desert_desert_levy	selected_desert_desert_levy	1.0000	10.0000
att_des_desert_mounted_javelinmen	0	13	att_leather	3240	cavalry	14	cav_mis	4	14	10	att_des_desert_mounted_javelinmen_long	rome_man_sword_shield_javelin_horse	att_infantry_light	14	10	34	7	att_des_desert_mounted_javelinmen_horse	0		80	att_sword	att_javelin	5	att_round_small	att_des_desert_mounted_javelinmen_short	missile_cav	mob	false	trained	0	att_des_officer_cavalry			true	50.0000	750.0000	0.0000	att_light_cavalry_missile_fire_move_parthian	30.0000	60.0000		0	45	true		selected_desert_mounted_javelinmen	selected_desert_mounted_javelinmen	selected_desert_mounted_javelinmen	1.2500	10.0000
att_des_desert_mounted_skirmishers	0	10	att_cloth	3240	cavalry	10	cav_mis	0	10	5	att_des_desert_mounted_skirmishers_long	rome_man_sword_shield_javelin_horse	att_infantry_very_light	10	5	34	3	att_des_desert_mounted_skirmishers_horse	0		80	att_sword	att_javelin	5	att_round_small	att_des_desert_mounted_skirmishers_short	missile_cav	mob	false	trained	0	att_des_officer_cavalry			true	50.0000	750.0000	0.0000	att_light_cavalry_missile_fire_move_parthian	30.0000	60.0000		0	30	true		selected_desert_mounted_skirmishers	selected_desert_mounted_skirmishers	selected_desert_mounted_skirmishers	1.2500	10.0000
att_des_desert_palatina_defectors	0	2	att_mail	2880	inf_melee	16	inf_mel	16	40	40	att_des_desert_palatina_defectors_long	rome_man_sword_shield_javelin_precursor_horse	att_infantry_medium	40	40	34	44		0		0	att_spatha	att_plumbata_precursor	8	att_round	att_des_desert_palatina_defectors_short	melee_inf_barb	mob	false	trained	0	att_des_officer_infantry_rear			true	50.0000	500.0000	0.0000	att_heavy	30.0000	60.0000		0	25	true		selected_desert_desert_palatina_defectors	selected_desert_desert_palatina_defectors	selected_desert_desert_palatina_defectors	1.0000	10.0000
att_des_desert_raiders	0	2	att_cloth	3240	cavalry	35	cav_mel	10	21	30	att_des_desert_raiders_long	rome_man_spear_shield_javelin_precursor_horse	att_infantry_very_light	21	30	34	5	att_des_desert_raiders_horse	0		80	att_spear	att_javelin_precursor	5	att_round_small	att_des_desert_raiders_short	cav_melee	mob	false	trained	0	att_des_officer_cavalry			true	69.0000	1237.5000	0.0000	att_scout_cavalry_melee_raider	138.0000	276.0000		0	40	true		selected_desert_desert_raiders	selected_desert_desert_raiders	selected_desert_desert_raiders	0.9375	25.0000
att_des_desert_spears	0	0	att_cloth	2880	inf_melee	26	inf_spr	26	26	26	att_des_desert_spears_long	rome_man_spear_shield_javelin_precursor_horse	att_infantry_heavy	26	26	34	5		0		0	att_spear		8	att_tower	att_des_desert_spears_short	spear_inf	mob	false	trained	0	att_des_officer_infantry			true	50.0000	500.0000	0.0000	att_heavy_charge_reflect	30.0000	60.0000		0	0	true		selected_desert_desert_spears	selected_desert_desert_spears	selected_desert_desert_spears	1.0000	10.0000
att_des_desert_tribesmen	0	0	att_cloth	2880	inf_melee	10	inf_mel	10	24	29	att_des_desert_tribesmen_long	rome_man_sword_shield_javelin_precursor_horse	att_infantry_medium	24	29	34	28		0		0	att_sword		8	att_oval	att_des_desert_tribesmen_short	melee_inf_barb	mob	false	trained	0	att_des_officer_light_infantry			true	50.0000	500.0000	0.0000	att_heavy	30.0000	60.0000		0	0	true		selected_desert_desert_tribesmen	selected_desert_desert_tribesmen	selected_desert_desert_tribesmen	1.0000	10.0000
att_des_desert_warlord	0	0	att_mail	3240	cavalry	49	cav_mel	24	35	40	att_des_desert_warlord_long	rome_man_spear_shield_javelin_precursor_horse	att_infantry_heavy	35	40	43	59	att_des_desert_warlord_horse	0		80	att_spear		5	att_oval	att_des_desert_warlord_short	cav_melee	mob	false	well_trained	0	att_des_officer_cavalry			true	50.0000	750.0000	0.0000	att_heavy_disciplined_encourages	30.0000	60.0000		0	0	true		selected_desert_desert_warlord	selected_desert_desert_warlord	selected_desert_desert_warlord	1.2500	10.0000
